2457486.82007 17.303 0.017 6.67 667.0
2457486.83408 17.282 0.016 6.23 669.0
2457486.84833 17.276 0.014 5.50 661.0
2457486.87261 17.279 0.017 5.96 679.0
2457487.71257 17.334 0.018 6.88 714.0
2457487.72674 17.265 0.014 6.18 667.0
2457487.74080 17.269 0.013 5.48 649.0
2457487.75747 17.262 0.014 5.74 662.0
2457487.77151 17.301 0.015 5.61 674.0
2457487.78767 17.263 0.012 4.68 670.0
2457487.80295 17.306 0.012 4.57 665.0
2457487.81698 17.276 0.014 5.28 694.0
2457487.84327 17.290 0.013 4.83 687.0
2457487.85752 17.271 0.013 5.25 703.0
2457488.71216 17.327 0.015 6.03 655.0
2457488.72618 17.335 0.016 6.23 631.0
2457488.74081 17.290 0.014 5.83 643.0
2457488.75490 17.251 0.013 5.56 614.0
2457488.76931 17.268 0.012 4.94 593.0
2457488.78389 17.238 0.012 5.26 613.0
2457488.81055 17.240 0.011 4.21 623.0
2457488.83411 17.266 0.011 3.98 674.0
2457488.84849 17.253 0.010 3.79 678.0
2457488.86362 17.250 0.010 3.72 673.0
2457488.87840 17.240 0.010 3.34 684.0
2457488.89376 17.262 0.010 3.57 684.0
2457488.90831 17.262 0.011 3.90 685.0
2457488.92238 17.272 0.013 4.71 756.0
2457489.76164 17.328 0.015 6.36 1050.0
2457489.79052 17.299 0.014 5.63 767.0
2457489.81137 17.297 0.013 5.18 886.0
2457489.83061 17.256 0.013 5.06 685.0
2457489.86002 17.237 0.011 4.25 744.0
2457489.90307 17.281 0.014 5.37 716.0
2457489.91648 17.258 0.014 5.76 661.0
2457489.93075 17.253 0.018 6.06 998.0
2457491.69683 17.356 0.019 7.46 697.0
2457491.71077 17.299 0.015 6.53 661.0
2457491.72475 17.339 0.016 6.57 651.0
2457491.73864 17.264 0.015 6.64 651.0
2457491.75290 17.342 0.021 7.62 684.0
2457491.76716 17.299 0.013 5.44 638.0
2457491.78129 17.287 0.013 5.59 622.0
2457491.79558 17.276 0.013 5.33 635.0
2457491.81934 17.262 0.012 4.78 611.0
2457491.83348 17.295 0.014 5.67 630.0
2457491.93068 17.224 0.019 5.28 1588.0
2457492.70743 17.319 0.018 7.28 665.0
2457492.72391 17.254 0.013 5.64 625.0
2457492.74432 17.266 0.012 4.67 601.0
2457492.76009 17.247 0.012 4.67 614.0
2457492.78400 17.251 0.012 4.72 623.0
2457492.79990 17.275 0.011 4.37 627.0
2457493.71492 17.283 0.016 6.14 679.0
2457493.73067 17.286 0.014 5.42 616.0
2457493.74632 17.284 0.013 5.29 597.0
2457493.76192 17.230 0.012 4.92 584.0
2457493.79569 17.245 0.011 4.32 548.0
2457493.81126 17.298 0.012 4.39 559.0
2457493.83637 17.266 0.010 3.66 520.0
2457493.85221 17.271 0.009 4.11 460.0
2457493.87745 17.284 0.010 3.85 529.0
2457493.89379 17.249 0.011 4.25 553.0
2457493.90949 17.258 0.011 4.58 563.0
2457493.92510 17.286 0.015 5.34 907.0
2457494.71040 17.253 0.012 4.99 636.0
2457494.72602 17.265 0.012 4.87 618.0
2457494.74200 17.319 0.013 5.16 605.0
2457494.76114 17.265 0.011 4.34 570.0
2457494.79488 17.250 0.011 4.42 581.0
2457494.81061 17.277 0.011 4.08 586.0
2457494.83582 17.267 0.011 4.04 580.0
2457494.85227 17.245 0.011 4.14 597.0
2457494.87795 17.287 0.011 4.21 628.0
2457494.89451 17.253 0.011 4.33 643.0
2457494.91046 17.244 0.011 4.01 659.0
2457494.92613 17.268 0.014 4.41 1194.0
2457495.69582 17.281 0.015 5.83 735.0
2457495.71159 17.312 0.016 5.74 722.0
2457495.72733 17.326 0.014 4.99 703.0
2457495.74300 17.305 0.015 5.17 698.0
2457495.76672 17.272 0.014 5.06 677.0
2457495.79147 17.297 0.014 4.95 657.0
2457495.80707 17.266 0.013 4.67 632.0
2457495.85742 17.250 0.014 5.32 639.0
2457495.87398 17.257 0.014 5.44 653.0
2457495.89063 17.293 0.015 5.45 658.0
2457495.90680 17.275 0.014 5.16 647.0
2457495.93041 17.247 0.015 4.65 1186.0
2457497.85489 17.262 0.014 5.27 726.0
2457497.87335 17.269 0.014 5.42 689.0
2457497.89860 17.284 0.015 5.80 693.0
2457497.91439 17.295 0.016 6.29 729.0
2457497.92999 17.276 0.021 7.14 936.0
2457498.70204 17.256 0.017 6.21 869.0
2457498.72588 17.310 0.016 5.63 832.0
2457498.74167 17.316 0.017 5.70 844.0
2457498.75735 17.231 0.015 5.09 872.0
2457498.78411 17.294 0.015 5.21 797.0
2457498.83422 17.248 0.015 5.18 794.0
2457498.85039 17.249 0.014 4.85 795.0
2457498.86727 17.265 0.014 5.00 799.0
2457498.88381 17.257 0.014 4.85 919.0
2457498.91742 17.273 0.014 5.67 701.0
2457499.67572 17.298 0.018 6.02 1031.0
2457499.69128 17.228 0.016 6.17 972.0
2457499.70700 17.278 0.016 5.38 915.0
2457499.73130 17.292 0.016 5.60 858.0
2457499.74686 17.300 0.015 5.37 831.0
2457499.76240 17.299 0.014 5.14 817.0
2457499.77803 17.270 0.013 4.73 802.0
2457499.80250 17.284 0.013 4.31 788.0
2457499.81821 17.279 0.014 5.09 797.0
2457499.92270 17.311 0.016 5.56 848.0
2457500.67432 17.320 0.022 7.11 1126.0
2457500.69195 17.268 0.016 5.32 1017.0
2457500.71542 17.258 0.018 6.34 967.0
2457500.73107 17.317 0.018 5.78 946.0
2457500.74663 17.322 0.018 5.71 916.0
2457500.76240 17.309 0.017 5.62 903.0
2457500.80182 17.264 0.016 5.46 898.0
2457500.93094 17.220 0.019 5.58 1455.0
2457507.74199 17.248 0.012 4.72 765.0
2457507.75595 17.265 0.013 4.98 704.0
2457507.76993 17.229 0.011 4.31 729.0
2457507.78438 17.245 0.013 4.79 742.0
2457507.79834 17.240 0.012 4.68 746.0
2457507.81234 17.244 0.012 4.12 721.0
2457507.82663 17.268 0.011 3.83 708.0
2457507.84126 17.263 0.012 3.45 1191.0
2457507.86151 17.266 0.012 4.14 746.0
2457507.87559 17.238 0.012 4.29 788.0
2457507.88960 17.289 0.014 4.79 836.0
2457507.90387 17.252 0.013 4.87 822.0
2457507.92249 17.246 0.012 4.19 811.0
2457507.93684 17.256 0.018 4.12 2067.0
2457508.65465 17.258 0.012 5.38 645.0
2457508.66879 17.269 0.012 5.26 613.0
2457508.68292 17.269 0.011 4.25 602.0
2457508.69704 17.295 0.011 4.33 615.0
2457508.71099 17.241 0.011 4.16 614.0
2457508.72504 17.273 0.010 3.74 602.0
2457508.73587 17.256 0.011 4.12 601.0
2457508.74990 17.279 0.010 3.74 608.0
2457508.76378 17.254 0.010 3.40 602.0
2457508.77774 17.246 0.010 3.47 605.0
2457508.79186 17.251 0.010 3.65 626.0
2457508.90868 17.265 0.012 4.90 693.0
2457508.92286 17.246 0.012 4.68 724.0
2457508.93678 17.220 0.022 4.92 2934.0
2457509.72908 17.294 0.015 5.75 636.0
2457509.74323 17.242 0.013 5.12 646.0
2457509.75735 17.277 0.014 5.36 662.0
2457509.77166 17.233 0.013 5.03 657.0
2457509.81552 17.302 0.015 5.91 662.0
2457509.83025 17.238 0.012 4.57 648.0
2457509.84619 17.217 0.012 4.85 665.0
2457509.86016 17.261 0.013 5.04 682.0
2457509.87426 17.244 0.012 4.88 687.0
2457509.88867 17.290 0.013 5.12 702.0
2457509.90282 17.305 0.018 6.73 742.0
2457509.91701 17.251 0.013 5.28 733.0
2457509.93391 17.306 0.023 5.64 2038.0
2457511.63777 17.238 0.013 5.71 816.0
2457511.68359 17.228 0.012 4.96 623.0
2457511.69767 17.294 0.012 4.98 624.0
2457511.71168 17.260 0.011 4.44 606.0
2457511.72565 17.239 0.011 4.44 596.0
2457511.73974 17.237 0.010 3.77 593.0
2457511.75378 17.253 0.010 3.79 591.0
2457511.76793 17.222 0.010 4.08 598.0
2457511.79207 17.258 0.010 3.82 606.0
2457511.80627 17.272 0.011 4.11 623.0
2457511.83137 17.274 0.011 4.14 633.0
2457511.84627 17.256 0.011 3.92 649.0
2457511.86105 17.268 0.011 4.59 659.0
2457511.87530 17.245 0.012 4.95 683.0
2457511.88994 17.262 0.013 5.28 698.0
2457511.90397 17.266 0.012 4.91 675.0
2457511.91805 17.253 0.012 4.98 697.0
2457511.93197 17.221 0.012 4.75 892.0
2457512.69916 17.273 0.010 4.32 915.0
2457512.71480 17.244 0.009 4.33 937.0
2457512.72742 17.258 0.010 3.91 832.0
2457512.73857 17.275 0.011 4.29 861.0
2457512.74981 17.215 0.009 3.75 647.0
2457512.76069 17.293 0.010 4.26 726.0
2457512.77072 17.264 0.010 3.85 619.0
2457512.77980 17.255 0.009 3.76 654.0
2457512.79080 17.267 0.011 4.89 569.0
2457512.81445 17.254 0.009 3.60 562.0
2457512.82936 17.262 0.011 4.50 584.0
2457512.85310 17.240 0.010 4.27 571.0
2457512.86748 17.262 0.011 4.61 582.0
2457512.88145 17.274 0.011 4.78 598.0
2457512.89559 17.313 0.012 4.68 658.0
2457512.90956 17.223 0.011 4.70 656.0
2457512.92621 17.234 0.010 4.16 697.0
2457513.74410 17.212 0.015 7.00 824.0
2457516.62862 17.250 0.017 7.41 718.0
2457516.64632 17.280 0.016 6.54 669.0
2457516.66060 17.228 0.014 6.42 637.0
2457516.68264 17.249 0.015 6.68 645.0
2457516.70464 17.243 0.013 6.00 702.0
2457516.72103 17.205 0.011 5.48 653.0
2457516.76583 17.208 0.012 5.32 1026.0
2457516.78038 17.189 0.012 6.07 959.0
2457517.76849 17.237 0.014 6.40 945.0
2457518.73889 17.254 0.016 6.71 664.0
2457518.82691 17.229 0.017 6.63 917.0
2457519.80675 17.263 0.016 6.14 828.0
2457519.86261 17.238 0.014 5.67 861.0
2457522.70342 17.337 0.016 6.44 1159.0
2457522.79055 17.288 0.014 5.29 707.0
2457522.81635 17.316 0.020 7.07 760.0
2457522.83458 17.282 0.020 7.22 783.0
2457522.84928 17.277 0.018 6.56 801.0
2457522.86330 17.267 0.019 6.96 817.0
2457522.87784 17.212 0.018 6.68 829.0
2457522.89210 17.257 0.019 7.09 853.0
2457522.90615 17.287 0.017 5.83 847.0
2457522.92033 17.218 0.019 6.89 876.0
2457522.93599 17.338 0.023 6.76 1076.0
2457523.84768 17.225 0.013 5.26 684.0
2457523.86187 17.266 0.012 5.06 678.0
2457523.87611 17.259 0.014 5.72 693.0
2457523.89023 17.238 0.013 5.43 699.0
2457523.90432 17.283 0.015 5.95 740.0
2457523.91837 17.250 0.015 5.95 747.0
2457523.93243 17.273 0.015 6.17 752.0
2457526.60776 17.237 0.019 7.73 937.0
2457526.62740 17.324 0.020 7.16 957.0
2457526.64260 17.273 0.019 6.65 952.0
2457526.65786 17.288 0.015 5.67 903.0
2457526.67198 17.290 0.016 5.89 892.0
2457526.68736 17.257 0.015 5.68 906.0
2457526.70317 17.362 0.020 6.79 853.0
2457526.71760 17.230 0.017 6.47 843.0
2457526.73211 17.248 0.013 4.80 808.0
2457526.74880 17.270 0.014 4.75 1003.0
2457526.78301 17.214 0.012 4.08 838.0
2457526.79865 17.262 0.015 5.40 854.0
2457526.81836 17.184 0.015 5.60 901.0
2457526.84416 17.291 0.015 5.62 789.0
2457526.85826 17.241 0.015 6.00 753.0
2457526.87331 17.252 0.015 5.87 769.0
2457526.88739 17.245 0.018 6.58 828.0
2457526.90151 17.284 0.016 5.90 851.0
2457526.91570 17.308 0.017 6.07 866.0
2457526.92974 17.261 0.017 6.12 931.0
2457527.91735 17.286 0.013 5.45 1035.0
2457527.92834 17.285 0.013 5.12 1064.0
2457528.76459 17.255 0.017 5.46 974.0
2457528.84230 17.272 0.015 4.78 1019.0
2457528.85638 17.273 0.018 5.41 1246.0
2457528.88040 17.266 0.017 5.34 1045.0
2457528.89461 17.278 0.017 5.49 1073.0
2457528.90897 17.221 0.017 5.55 1064.0
2457528.92302 17.262 0.017 5.61 1026.0
2457528.93703 17.283 0.019 6.11 1007.0
2457529.74926 17.238 0.020 6.60 1029.0
2457529.76421 17.248 0.017 5.81 980.0
2457529.77957 17.354 0.023 7.22 1010.0
2457529.79488 17.245 0.022 7.28 1056.0
2457529.80927 17.254 0.023 7.42 1086.0
2457529.83219 17.250 0.025 7.89 1119.0
2457529.88813 17.320 0.029 8.22 1221.0
2457530.63094 17.217 0.021 6.70 1426.0
2457530.64455 17.293 0.020 6.12 1305.0
2457530.66057 17.272 0.019 5.83 1248.0
2457530.67242 17.245 0.017 5.37 1253.0
2457530.68952 17.231 0.017 5.68 1206.0
2457530.71087 17.242 0.016 4.79 1220.0
2457530.73613 17.225 0.014 4.58 1102.0
2457530.75907 17.270 0.015 4.70 1117.0
2457530.77527 17.266 0.015 4.66 1088.0
2457530.79617 17.264 0.016 5.01 1232.0
2457530.81410 17.292 0.017 5.33 1129.0
2457530.83251 17.251 0.015 5.22 1067.0
2457530.85457 17.237 0.016 5.65 1135.0
2457530.87699 17.257 0.018 5.60 1280.0
2457530.89911 17.207 0.016 5.57 1194.0
2457530.91198 17.217 0.020 6.04 1452.0
2457530.94069 17.285 0.028 6.34 2172.0
2457534.65560 17.285 0.016 6.15 853.0
2457534.66908 17.284 0.016 6.25 912.0
2457534.68303 17.339 0.019 6.15 1152.0
2457534.69812 17.211 0.016 5.79 1040.0
2457534.71207 17.289 0.017 6.58 817.0
2457534.72605 17.247 0.016 6.17 808.0
2457534.74086 17.271 0.018 5.50 1198.0
2457534.75992 17.230 0.013 4.65 785.0
2457534.78065 17.265 0.015 4.42 1299.0
2457534.79467 17.287 0.018 4.76 1820.0
2457534.80878 17.277 0.013 5.34 796.0
2457534.82309 17.292 0.014 5.28 816.0
2457534.83987 17.264 0.014 5.54 848.0
2457534.85396 17.255 0.014 5.13 925.0
2457534.86843 17.225 0.014 5.11 923.0
2457534.88564 17.255 0.014 4.95 909.0
2457534.90035 17.247 0.017 4.63 1725.0
2457534.91502 17.301 0.015 4.74 1115.0
2457534.93757 17.259 0.016 5.11 1178.0
2457534.94723 17.282 0.020 5.03 1742.0
2457536.56925 17.297 0.019 7.43 734.0
2457536.59466 17.334 0.017 6.37 688.0
2457536.60909 17.347 0.019 6.93 749.0
2457536.62463 17.298 0.020 7.71 804.0
2457536.64467 17.316 0.017 6.63 787.0
2457536.65996 17.239 0.015 6.06 661.0
2457536.67407 17.264 0.015 5.89 675.0
2457536.69723 17.254 0.015 6.10 681.0
2457536.71117 17.268 0.013 5.02 680.0
2457536.74936 17.248 0.013 4.51 690.0
2457536.76393 17.225 0.012 4.58 688.0
2457536.77828 17.235 0.012 4.56 687.0
2457536.79238 17.229 0.013 5.16 692.0
2457536.80654 17.245 0.013 5.31 686.0
2457536.82059 17.266 0.014 5.25 703.0
2457536.83485 17.275 0.014 4.95 713.0
2457536.84891 17.258 0.013 4.79 730.0
2457536.86300 17.280 0.014 4.99 770.0
2457536.87821 17.289 0.014 4.68 1085.0
2457536.89506 17.271 0.014 4.58 1153.0
2457536.91027 17.271 0.014 4.82 1251.0
2457545.58854 17.281 0.017 6.91 669.0
2457545.62851 17.313 0.017 6.92 815.0
2457545.63839 17.296 0.015 6.11 651.0
2457545.65047 17.266 0.013 5.37 633.0
2457545.66250 17.298 0.014 5.75 645.0
2457545.67429 17.299 0.014 5.70 634.0
2457545.69935 17.281 0.015 6.54 780.0
2457545.73216 17.278 0.015 5.71 705.0
2457545.74242 17.281 0.014 5.42 651.0
2457545.75676 17.275 0.015 5.97 652.0
2457545.75883 17.306 0.015 5.57 648.0
2457545.76987 17.242 0.013 5.24 640.0
2457545.79395 17.266 0.015 5.96 647.0
2457545.81696 17.288 0.013 5.13 634.0
2457545.83090 17.275 0.014 5.35 650.0
2457545.84498 17.307 0.014 5.32 654.0
2457545.85920 17.255 0.014 5.59 660.0
2457545.87313 17.281 0.015 5.87 701.0
2457545.88873 17.261 0.017 6.35 721.0
2457545.90259 17.327 0.014 5.10 732.0
2457545.91684 17.260 0.015 5.90 764.0
2457545.93119 17.252 0.017 6.34 805.0
2457546.59528 17.359 0.020 7.56 712.0
2457546.62230 17.359 0.019 7.38 689.0
2457546.63807 17.289 0.017 7.19 672.0
2457546.65205 17.325 0.018 7.09 659.0
2457546.67790 17.305 0.014 5.87 565.0
2457546.69503 17.310 0.015 6.21 572.0
2457546.70944 17.261 0.012 5.14 564.0
2457546.72417 17.277 0.012 4.89 551.0
2457546.74175 17.300 0.016 6.18 638.0
2457546.75589 17.291 0.015 5.94 623.0
2457546.76988 17.281 0.015 5.77 639.0
2457546.78394 17.284 0.014 5.59 650.0
2457546.79794 17.279 0.015 5.86 647.0
2457546.81262 17.323 0.017 6.33 686.0
2457546.82664 17.286 0.016 6.08 688.0
2457546.84076 17.261 0.014 5.67 701.0
2457546.85488 17.298 0.015 5.65 733.0
2457546.86886 17.343 0.020 6.89 788.0
2457546.88284 17.259 0.016 5.91 810.0
2457546.89685 17.308 0.017 6.01 862.0
2457546.91098 17.334 0.017 5.80 903.0
2457546.92496 17.284 0.021 7.30 932.0
2457546.93586 17.264 0.017 5.95 884.0
2457547.53704 17.309 0.020 7.59 727.0
2457547.55090 17.350 0.022 8.18 700.0
2457547.56528 17.330 0.019 7.17 682.0
2457547.57929 17.341 0.019 7.45 665.0
2457547.59317 17.334 0.019 6.97 648.0
2457547.60730 17.267 0.015 6.14 610.0
2457547.62166 17.307 0.016 6.36 606.0
2457547.63552 17.276 0.014 5.54 573.0
2457547.65019 17.319 0.015 6.06 566.0
2457547.66758 17.254 0.011 4.56 554.0
2457547.68593 17.271 0.013 5.31 570.0
2457547.70330 17.285 0.018 7.49 610.0
2457547.71733 17.261 0.013 5.63 575.0
2457547.73178 17.282 0.012 5.09 551.0
2457547.74948 17.278 0.013 5.35 556.0
2457547.76376 17.265 0.013 5.27 556.0
2457547.77778 17.250 0.014 6.05 577.0
2457547.79186 17.282 0.014 5.87 572.0
2457547.80598 17.272 0.013 5.51 572.0
2457547.82014 17.253 0.014 6.23 590.0
2457547.83436 17.260 0.016 6.64 626.0
2457547.84842 17.247 0.013 5.51 613.0
2457547.86245 17.313 0.015 5.72 618.0
2457547.87641 17.277 0.016 6.27 646.0
2457547.89041 17.310 0.020 7.46 698.0
2457547.90433 17.275 0.016 6.19 710.0
2457547.92271 17.278 0.015 5.50 684.0
2457547.93200 17.280 0.018 6.64 734.0
2457548.53937 17.336 0.016 6.95 1067.0
2457548.58256 17.244 0.013 5.87 976.0
2457548.59752 17.314 0.012 5.25 898.0
2457548.61285 17.246 0.010 5.20 823.0
2457548.63005 17.277 0.012 5.61 934.0
2457548.64662 17.262 0.011 4.99 881.0
2457548.66055 17.277 0.011 5.06 740.0
2457548.67431 17.211 0.010 4.83 650.0
2457548.69113 17.237 0.009 4.45 659.0
2457548.70835 17.246 0.009 4.12 822.0
2457548.72495 17.228 0.010 4.07 656.0
2457548.73909 17.275 0.010 3.84 554.0
2457548.75458 17.238 0.009 4.20 691.0
2457548.76743 17.252 0.010 4.71 718.0
2457548.78346 17.287 0.012 5.09 647.0
2457548.79713 17.259 0.012 5.84 612.0
2457548.81644 17.259 0.010 5.13 883.0
2457548.83184 17.270 0.012 5.70 767.0
2457548.84557 17.283 0.012 5.32 790.0
2457548.86094 17.282 0.011 5.29 666.0
2457548.87456 17.293 0.011 5.56 706.0
2457548.88778 17.269 0.012 5.37 946.0
2457548.90288 17.266 0.014 6.22 947.0
2457548.91823 17.267 0.013 5.96 904.0
2457549.56307 17.313 0.014 6.17 1058.0
2457549.58042 17.267 0.013 5.61 651.0
2457549.59257 17.255 0.014 6.22 604.0
2457549.60643 17.318 0.015 6.20 844.0
2457549.61906 17.268 0.012 5.31 564.0
2457549.63302 17.249 0.011 4.93 551.0
2457549.64704 17.281 0.013 5.44 564.0
2457549.66501 17.282 0.012 4.95 556.0
2457549.67954 17.288 0.012 5.17 568.0
2457549.69666 17.232 0.011 4.60 553.0
2457549.71100 17.260 0.011 4.33 546.0
2457549.75524 17.269 0.012 5.06 559.0
2457549.78897 17.278 0.014 6.05 588.0
2457549.80294 17.249 0.014 6.04 597.0
2457549.81696 17.267 0.013 5.99 602.0
2457549.83099 17.269 0.013 5.58 602.0
2457549.84498 17.256 0.013 5.87 597.0
2457549.85900 17.313 0.014 5.75 612.0
2457549.87299 17.261 0.015 6.60 640.0
2457549.88695 17.288 0.016 6.45 661.0
2457549.90101 17.317 0.014 5.51 671.0
2457549.91498 17.296 0.016 6.21 711.0
2457549.92748 17.329 0.018 6.86 735.0
2457550.55659 17.281 0.017 7.11 688.0
2457550.58886 17.263 0.016 7.17 641.0
2457550.60206 17.274 0.014 5.95 628.0
2457550.61307 17.263 0.014 5.86 615.0
2457550.62720 17.276 0.015 6.79 622.0
2457550.64137 17.352 0.018 7.11 645.0
2457550.65553 17.294 0.016 6.68 615.0
2457550.66991 17.333 0.017 6.94 622.0
2457550.68408 17.272 0.013 5.58 606.0
2457550.70282 17.257 0.012 5.01 568.0
2457550.71917 17.247 0.011 4.12 588.0
2457550.73719 17.253 0.013 5.61 650.0
