2457492.90632 17.472 0.014 4.44 491.0
2457492.92211 17.499 0.014 4.52 615.0
2457493.70513 17.479 0.017 5.71 556.0
2457493.72893 17.515 0.017 5.91 469.0
2457493.74456 17.500 0.014 4.79 441.0
2457493.76017 17.472 0.014 5.06 433.0
2457493.77581 17.421 0.014 5.53 422.0
2457493.80952 17.519 0.014 4.77 405.0
2457493.83461 17.480 0.011 4.18 390.0
2457493.85047 17.503 0.010 4.15 352.0
2457493.86647 17.479 0.011 3.77 376.0
2457493.89176 17.465 0.011 4.00 396.0
2457493.90769 17.479 0.012 4.63 400.0
2457493.92335 17.463 0.014 4.72 586.0
2457494.70049 17.495 0.014 4.93 500.0
2457494.72430 17.473 0.014 4.98 473.0
2457494.74025 17.486 0.015 5.26 457.0
2457494.75941 17.471 0.012 3.99 424.0
2457494.77508 17.481 0.012 4.38 416.0
2457494.80887 17.521 0.012 4.31 428.0
2457494.83408 17.460 0.012 4.15 424.0
2457494.85054 17.477 0.012 4.24 446.0
2457494.86703 17.468 0.012 3.92 454.0
2457494.89261 17.480 0.012 4.08 478.0
2457494.90873 17.478 0.012 4.27 501.0
2457494.92439 17.472 0.015 4.40 814.0
2457495.68592 17.453 0.017 5.86 600.0
2457495.70985 17.474 0.018 5.89 570.0
2457495.72559 17.475 0.015 4.82 555.0
2457495.74124 17.499 0.016 5.04 532.0
2457495.75679 17.510 0.016 4.93 524.0
2457495.78973 17.486 0.018 6.25 496.0
2457495.80533 17.455 0.014 4.70 459.0
2457495.83030 17.485 0.015 5.56 468.0
2457495.84692 17.457 0.015 5.46 472.0
2457495.87224 17.493 0.016 5.40 485.0
2457495.88863 17.484 0.015 4.98 482.0
2457495.90506 17.515 0.017 5.87 487.0
2457495.92070 17.503 0.015 5.13 505.0
2457497.85315 17.467 0.014 4.81 549.0
2457497.87164 17.470 0.014 4.90 518.0
2457497.88864 17.496 0.016 5.28 513.0
2457497.91266 17.518 0.017 5.95 534.0
2457497.92827 17.471 0.020 6.51 656.0
2457498.70031 17.450 0.020 6.36 715.0
2457498.71605 17.528 0.018 5.41 676.0
2457498.73994 17.503 0.017 5.26 675.0
2457498.75561 17.455 0.015 4.69 646.0
2457498.78236 17.501 0.017 5.04 632.0
2457498.81257 17.510 0.016 5.27 609.0
2457498.84868 17.475 0.016 4.97 611.0
2457498.86554 17.478 0.016 5.12 607.0
2457498.88196 17.432 0.016 5.39 609.0
2457498.90772 17.541 0.020 6.51 550.0
2457499.67399 17.518 0.021 5.78 874.0
2457499.68955 17.511 0.019 5.57 809.0
2457499.70526 17.491 0.018 5.47 763.0
2457499.72134 17.504 0.018 5.53 711.0
2457499.74512 17.470 0.017 5.50 667.0
2457499.76067 17.470 0.016 5.10 651.0
2457499.77629 17.465 0.015 5.01 631.0
2457499.79268 17.471 0.014 4.52 611.0
2457499.81646 17.495 0.015 4.87 601.0
2457499.83204 17.475 0.015 5.05 588.0
2457499.84809 17.497 0.014 4.63 595.0
2457499.86438 17.501 0.015 4.86 600.0
2457499.88924 17.475 0.014 4.56 609.0
2457499.90509 17.483 0.014 4.77 612.0
2457499.92098 17.476 0.015 4.76 629.0
2457500.67258 17.396 0.025 7.37 959.0
2457500.69021 17.457 0.019 5.33 850.0
2457500.70579 17.485 0.017 4.95 793.0
2457500.72932 17.472 0.018 5.35 759.0
2457500.74492 17.469 0.018 5.42 729.0
2457500.76067 17.475 0.019 5.79 721.0
2457500.77633 17.510 0.022 6.58 711.0
2457500.80008 17.439 0.017 5.01 691.0
2457500.81586 17.470 0.016 4.71 671.0
2457500.83149 17.473 0.017 5.29 679.0
2457500.84741 17.479 0.017 5.52 671.0
2457500.87420 17.420 0.015 4.68 670.0
2457500.88990 17.483 0.018 5.82 684.0
2457500.90574 17.472 0.018 5.59 675.0
2457500.92132 17.462 0.017 5.54 709.0
2457507.74027 17.507 0.015 4.98 659.0
2457507.75422 17.460 0.014 4.61 554.0
2457507.76819 17.502 0.014 4.37 595.0
2457507.78266 17.481 0.013 4.12 571.0
2457507.79660 17.492 0.013 4.08 581.0
2457507.81064 17.490 0.013 4.03 560.0
2457507.82492 17.475 0.013 3.89 552.0
2457507.83955 17.515 0.014 3.59 890.0
2457507.85981 17.501 0.012 3.63 584.0
2457507.87387 17.494 0.014 4.16 623.0
2457507.88789 17.483 0.015 5.00 658.0
2457507.90217 17.447 0.013 4.22 645.0
2457507.92079 17.469 0.014 4.32 640.0
2457507.93513 17.442 0.017 4.16 1360.0
2457508.65294 17.463 0.013 4.95 503.0
2457508.66709 17.498 0.013 4.58 464.0
2457508.68122 17.500 0.013 4.34 455.0
2457508.69535 17.493 0.012 4.29 466.0
2457508.70928 17.489 0.012 3.96 468.0
2457508.72334 17.482 0.011 3.73 458.0
2457508.73418 17.466 0.012 3.98 455.0
2457508.74820 17.476 0.011 3.93 460.0
2457508.76208 17.487 0.011 3.57 454.0
2457508.77601 17.494 0.011 3.69 447.0
2457508.79016 17.502 0.012 3.85 462.0
2457508.80422 17.492 0.011 3.42 452.0
2457508.81840 17.470 0.012 3.78 460.0
2457508.83318 17.481 0.011 3.30 461.0
2457508.84842 17.496 0.013 3.96 491.0
2457508.86291 17.478 0.013 3.99 509.0
2457508.87746 17.506 0.013 4.37 502.0
2457508.89160 17.465 0.013 4.82 520.0
2457508.90696 17.492 0.014 4.93 528.0
2457508.92114 17.467 0.013 4.38 541.0
2457508.93504 17.489 0.021 4.58 1827.0
2457509.72738 17.491 0.016 5.56 468.0
2457509.74152 17.475 0.015 4.98 488.0
2457509.75564 17.496 0.016 5.60 484.0
2457509.76994 17.500 0.014 4.90 477.0
2457509.78401 17.480 0.013 4.68 467.0
2457509.79889 17.445 0.013 4.74 477.0
2457509.81384 17.477 0.018 6.72 501.0
2457509.82852 17.469 0.013 4.23 487.0
2457509.84404 17.474 0.014 4.83 497.0
2457509.85842 17.466 0.015 5.22 514.0
2457509.87256 17.495 0.013 4.67 513.0
2457509.88695 17.482 0.014 5.11 523.0
2457509.90113 17.488 0.016 5.92 544.0
2457509.91531 17.488 0.015 5.22 543.0
2457511.68160 17.491 0.012 4.29 474.0
2457511.69598 17.512 0.014 5.05 479.0
2457511.70998 17.493 0.013 4.43 460.0
2457511.72397 17.497 0.012 3.92 449.0
2457511.73803 17.492 0.011 3.49 452.0
2457511.75208 17.483 0.011 3.64 447.0
2457511.76624 17.494 0.011 3.61 444.0
2457511.79036 17.499 0.011 3.67 457.0
2457511.80457 17.488 0.012 3.85 463.0
2457511.82968 17.473 0.011 3.53 470.0
2457511.84458 17.507 0.012 3.88 499.0
2457511.85936 17.492 0.012 4.25 506.0
2457511.87360 17.502 0.013 4.35 517.0
2457511.88825 17.487 0.014 5.00 528.0
2457511.90228 17.468 0.013 4.92 497.0
2457511.91635 17.490 0.013 5.05 514.0
2457511.93029 17.473 0.013 4.53 637.0
2457512.70875 17.462 0.011 4.27 778.0
2457512.72439 17.488 0.011 3.94 796.0
2457512.73563 17.490 0.011 3.93 667.0
2457512.74685 17.511 0.011 3.92 532.0
2457512.75769 17.519 0.011 3.85 666.0
2457512.76797 17.503 0.010 3.43 578.0
2457512.77709 17.504 0.011 3.59 490.0
2457512.78659 17.504 0.011 3.90 527.0
2457512.78910 17.495 0.011 4.08 442.0
2457512.81276 17.482 0.011 3.62 439.0
2457512.82768 17.521 0.013 4.63 441.0
2457512.85137 17.541 0.012 4.32 446.0
2457512.86573 17.475 0.012 4.86 462.0
2457512.87976 17.469 0.011 4.31 469.0
2457512.89387 17.487 0.012 4.33 494.0
2457512.90784 17.469 0.012 4.66 509.0
2457512.92447 17.498 0.012 4.58 574.0
2457513.74077 17.454 0.015 5.91 636.0
2457516.63599 17.549 0.020 6.71 559.0
2457516.65071 17.484 0.016 5.95 514.0
2457516.66500 17.483 0.015 6.06 477.0
2457516.68096 17.510 0.016 5.87 470.0
2457516.70169 17.458 0.015 5.74 464.0
2457516.71911 17.499 0.013 5.14 522.0
2457516.76323 17.479 0.013 5.17 810.0
2457516.77615 17.431 0.014 5.87 817.0
2457517.76585 17.544 0.020 7.49 793.0
2457518.73721 17.515 0.021 7.01 508.0
2457518.82024 17.477 0.019 6.47 690.0
2457518.88561 17.478 0.018 6.16 764.0
2457519.78029 17.470 0.017 6.19 598.0
2457519.82204 17.472 0.015 5.38 611.0
2457522.70080 17.480 0.015 5.69 988.0
2457522.78823 17.462 0.015 5.11 634.0
2457522.81468 17.480 0.021 7.06 568.0
2457522.82981 17.439 0.023 7.68 594.0
2457522.84748 17.455 0.019 6.52 609.0
2457522.86165 17.489 0.023 7.52 630.0
2457522.87619 17.523 0.022 7.07 635.0
2457522.89043 17.516 0.023 7.33 644.0
2457522.90448 17.444 0.018 6.20 643.0
2457522.91866 17.491 0.022 7.00 658.0
2457522.93432 17.442 0.022 6.74 787.0
2457523.84502 17.488 0.014 4.91 519.0
2457523.86023 17.493 0.013 4.85 504.0
2457523.87445 17.484 0.015 5.47 510.0
2457523.88859 17.480 0.015 5.61 522.0
2457523.90266 17.502 0.016 5.92 532.0
2457523.91667 17.492 0.015 5.41 542.0
2457523.93073 17.506 0.017 6.08 572.0
2457523.94473 17.446 0.028 6.48 1600.0
2457526.61367 17.467 0.022 7.29 787.0
2457526.63334 17.484 0.017 5.48 743.0
2457526.64918 17.485 0.018 5.49 757.0
2457526.66372 17.486 0.017 5.16 761.0
2457526.67896 17.495 0.016 5.06 710.0
2457526.69327 17.516 0.026 7.22 895.0
2457526.70909 17.458 0.019 6.23 649.0
2457526.72365 17.497 0.017 5.38 620.0
2457526.73803 17.485 0.017 5.75 621.0
2457526.78894 17.470 0.016 4.40 907.0
2457526.80456 17.489 0.016 5.21 590.0
2457526.83541 17.489 0.017 5.15 834.0
2457526.85007 17.470 0.016 5.50 598.0
2457526.86421 17.461 0.017 6.24 572.0
2457526.87925 17.476 0.018 6.15 604.0
2457526.89333 17.458 0.017 5.86 635.0
2457526.90743 17.545 0.018 5.96 681.0
2457526.92163 17.502 0.018 5.75 709.0
2457526.93566 17.501 0.021 6.13 891.0
2457527.92561 17.494 0.014 5.25 896.0
2457528.76243 17.494 0.019 5.44 833.0
2457528.84066 17.449 0.017 4.84 814.0
2457528.85472 17.504 0.018 5.22 792.0
2457528.87874 17.472 0.020 5.76 826.0
2457528.89297 17.472 0.019 5.44 843.0
2457528.90733 17.501 0.019 5.50 839.0
2457528.92136 17.491 0.019 5.64 800.0
2457528.93538 17.455 0.019 6.05 772.0
2457529.74762 17.466 0.020 6.11 800.0
2457529.76209 17.557 0.020 5.67 780.0
2457529.77795 17.482 0.022 6.50 778.0
2457529.79322 17.526 0.027 7.34 844.0
2457529.80765 17.506 0.024 6.72 842.0
2457529.83055 17.460 0.027 7.44 888.0
2457529.88646 17.447 0.028 7.71 939.0
2457530.62852 17.571 0.029 6.79 1166.0
2457530.64189 17.449 0.024 5.88 1474.0
2457530.65720 17.496 0.025 6.08 1338.0
2457530.67023 17.481 0.019 5.26 1053.0
2457530.68551 17.535 0.022 5.32 1289.0
2457530.70871 17.493 0.018 4.95 968.0
2457530.73418 17.503 0.016 4.45 843.0
2457530.75589 17.483 0.017 4.64 921.0
2457530.77305 17.480 0.017 4.77 898.0
2457530.79412 17.516 0.017 4.54 1011.0
2457530.81197 17.527 0.020 5.43 938.0
2457530.83043 17.524 0.018 5.15 885.0
2457530.85244 17.454 0.018 5.41 931.0
2457530.87499 17.537 0.022 5.30 1420.0
2457530.89692 17.464 0.020 5.73 926.0
2457530.91021 17.468 0.021 5.61 1160.0
2457530.93661 17.478 0.025 5.62 1533.0
2457534.65356 17.442 0.018 6.15 833.0
2457534.66745 17.520 0.018 5.70 776.0
2457534.68142 17.497 0.016 5.57 671.0
2457534.69609 17.505 0.017 5.91 628.0
2457534.71045 17.472 0.016 5.55 614.0
2457534.72441 17.505 0.017 5.78 625.0
2457534.73925 17.469 0.017 5.97 641.0
2457534.75827 17.460 0.018 4.62 1240.0
2457534.77902 17.466 0.013 4.26 596.0
2457534.79306 17.459 0.016 4.28 1036.0
2457534.80715 17.491 0.014 4.51 731.0
2457534.82108 17.497 0.014 4.85 619.0
2457534.83824 17.530 0.018 5.69 756.0
2457534.85232 17.459 0.017 5.17 871.0
2457534.86677 17.499 0.025 5.14 2299.0
2457534.88404 17.444 0.018 5.21 1012.0
2457534.89874 17.485 0.017 4.64 1059.0
2457534.91341 17.500 0.021 4.84 1577.0
2457534.93572 17.458 0.020 4.91 1380.0
2457534.94546 17.442 0.022 5.47 1502.0
2457536.58664 17.474 0.020 7.15 530.0
2457536.59307 17.499 0.019 6.92 524.0
2457536.60735 17.477 0.017 6.06 558.0
2457536.62279 17.461 0.018 6.57 578.0
2457536.64280 17.483 0.018 6.35 580.0
2457536.65833 17.473 0.016 5.61 492.0
2457536.67246 17.488 0.016 5.73 495.0
2457536.69562 17.470 0.018 6.60 494.0
2457536.70955 17.495 0.015 4.94 491.0
2457536.73274 17.508 0.015 5.12 492.0
2457536.74776 17.466 0.014 4.77 520.0
2457536.76231 17.489 0.014 4.30 521.0
2457536.77666 17.470 0.014 4.50 514.0
2457536.79077 17.486 0.015 4.93 514.0
2457536.80491 17.501 0.015 4.90 505.0
2457536.81899 17.466 0.015 5.02 511.0
2457536.83324 17.450 0.015 5.11 524.0
2457536.84729 17.461 0.015 4.78 530.0
2457536.86138 17.503 0.016 5.11 553.0
2457536.87625 17.498 0.016 4.83 910.0
2457536.89323 17.454 0.016 4.95 954.0
2457536.90815 17.438 0.015 4.85 967.0
2457536.93535 17.549 0.018 5.07 1448.0
2457545.62658 17.454 0.017 6.19 596.0
2457545.63620 17.482 0.015 5.46 566.0
2457545.64526 17.525 0.015 5.08 461.0
2457545.65688 17.530 0.015 5.20 462.0
2457545.66894 17.515 0.015 5.27 473.0
2457545.69610 17.444 0.016 6.46 746.0
2457545.73015 17.485 0.015 5.44 552.0
2457545.74084 17.501 0.015 5.27 473.0
2457545.75501 17.500 0.016 5.74 462.0
2457545.76480 17.503 0.016 5.78 458.0
2457545.77589 17.436 0.014 5.33 435.0
2457545.79996 17.484 0.015 5.33 474.0
2457545.82295 17.504 0.014 5.07 464.0
2457545.83690 17.492 0.016 5.96 472.0
2457545.85126 17.496 0.014 5.04 479.0
2457545.86522 17.510 0.016 5.66 499.0
2457545.87914 17.470 0.015 5.50 522.0
2457545.89470 17.444 0.015 5.49 535.0
2457545.90861 17.507 0.016 5.45 565.0
2457545.92324 17.497 0.018 6.07 594.0
2457545.93717 17.516 0.020 6.43 623.0
2457545.94688 17.473 0.022 6.18 933.0
2457546.60561 17.514 0.021 7.76 519.0
2457546.61686 17.482 0.020 7.35 502.0
2457546.63614 17.477 0.019 7.14 482.0
2457546.65002 17.513 0.018 6.68 457.0
2457546.65854 17.493 0.017 6.55 447.0
2457546.66965 17.441 0.018 7.14 408.0
2457546.68390 17.496 0.016 6.33 395.0
2457546.70149 17.487 0.016 6.49 395.0
2457546.71541 17.460 0.014 5.62 392.0
2457546.73018 17.526 0.015 5.29 419.0
2457546.74771 17.479 0.014 5.00 438.0
2457546.76186 17.472 0.015 5.43 441.0
2457546.77587 17.460 0.015 5.46 472.0
2457546.78992 17.469 0.014 5.42 452.0
2457546.80429 17.495 0.015 5.21 468.0
2457546.81861 17.484 0.018 6.53 495.0
2457546.83265 17.490 0.016 5.75 501.0
2457546.84678 17.457 0.018 6.42 525.0
2457546.86089 17.444 0.017 6.21 579.0
2457546.87487 17.470 0.017 5.65 597.0
2457546.88886 17.511 0.019 6.28 638.0
2457546.90287 17.462 0.019 6.30 658.0
2457546.91698 17.530 0.018 5.43 693.0
2457546.93096 17.462 0.021 6.74 681.0
2457546.94187 17.516 0.020 6.25 728.0
2457547.54420 17.489 0.021 7.15 545.0
2457547.55730 17.471 0.020 6.99 504.0
2457547.57128 17.500 0.019 6.59 498.0
2457547.58526 17.558 0.022 7.31 498.0
2457547.59943 17.425 0.018 6.72 463.0
2457547.61376 17.485 0.015 5.52 442.0
2457547.62764 17.480 0.015 5.62 421.0
2457547.64193 17.471 0.016 6.14 414.0
2457547.65621 17.468 0.014 5.41 403.0
2457547.67357 17.488 0.013 5.02 402.0
2457547.69194 17.491 0.014 5.40 406.0
2457547.70934 17.488 0.017 6.49 413.0
2457547.72337 17.485 0.013 5.09 398.0
2457547.73780 17.482 0.012 4.34 384.0
2457547.75577 17.457 0.013 5.11 393.0
2457547.76977 17.480 0.015 5.67 401.0
2457547.78378 17.492 0.015 5.83 398.0
2457547.79787 17.498 0.014 5.61 398.0
2457547.81200 17.504 0.015 5.83 408.0
2457547.82617 17.443 0.014 5.58 417.0
2457547.84034 17.484 0.014 5.31 423.0
2457547.85443 17.494 0.014 5.38 429.0
2457547.86847 17.470 0.016 6.09 443.0
2457547.88239 17.525 0.022 7.87 480.0
2457547.89643 17.465 0.019 7.01 501.0
2457547.91035 17.476 0.017 6.22 510.0
2457547.92870 17.490 0.017 5.73 526.0
2457547.93801 17.470 0.022 7.31 604.0
2457548.57935 17.550 0.016 6.04 753.0
2457548.59227 17.474 0.013 5.07 748.0
2457548.60724 17.497 0.012 5.02 711.0
2457548.62443 17.484 0.013 5.05 732.0
2457548.64107 17.438 0.012 4.79 710.0
2457548.65572 17.491 0.013 5.03 547.0
2457548.66886 17.500 0.012 4.44 552.0
2457548.68363 17.512 0.011 4.54 557.0
2457548.70290 17.505 0.011 4.55 667.0
2457548.71846 17.495 0.010 3.68 489.0
2457548.73268 17.468 0.011 4.32 413.0
2457548.74559 17.496 0.011 3.98 414.0
2457548.76241 17.496 0.011 4.30 539.0
2457548.77531 17.478 0.012 4.51 547.0
2457548.79041 17.468 0.012 4.81 487.0
2457548.80460 17.518 0.013 5.41 482.0
2457548.82618 17.478 0.013 5.38 742.0
2457548.84020 17.498 0.012 5.21 613.0
2457548.85385 17.479 0.012 5.09 599.0
